year,month,day,dep_delay,arr_delay,carrier,origin,dest,air_time,distance,hour
2014,2,6,-4,-4,UA,EWR,RSW,172,1068,14
2014,2,6,17,14,UA,EWR,MCO,142,937,8
2014,2,6,6,10,UA,EWR,LAX,355,2454,15
2014,2,6,1,-1,UA,EWR,FLL,162,1065,12
2014,2,6,7,24,UA,EWR,TPA,169,997,15
2014,2,6,8,1,UA,EWR,DEN,237,1605,12
2014,2,6,7,19,UA,EWR,SAN,367,2425,9
2014,2,6,-4,-10,UA,EWR,PBI,151,1023,6
2014,2,6,0,12,UA,EWR,CLE,80,404,16
2014,2,6,-3,-8,UA,EWR,ORD,130,719,7
2014,2,6,-5,-8,UA,EWR,DEN,249,1605,8
2014,2,6,-3,14,UA,EWR,SFO,377,2565,20
2014,2,6,4,10,UA,EWR,SFO,371,2565,14
2014,2,6,0,7,UA,EWR,PBI,161,1023,13
2014,2,6,16,31,UA,EWR,ORD,128,719,16
2014,2,6,0,4,UA,EWR,FLL,169,1065,20
2014,2,6,3,-4,UA,EWR,MCO,151,937,19
2014,2,6,-1,-26,UA,EWR,BOS,42,200,20
2014,2,6,-3,8,UA,EWR,IAH,234,1400,10
2014,2,6,55,77,UA,EWR,SFO,379,2565,12
2014,2,6,-3,6,UA,EWR,ORD,127,719,6
2014,2,6,0,-13,UA,EWR,FLL,159,1065,18
2014,2,6,0,14,UA,EWR,LAX,371,2454,11
2014,2,6,1,25,UA,EWR,HNL,669,4963,9
2014,2,6,17,7,UA,EWR,IAH,212,1400,15
2014,2,6,18,12,UA,EWR,RSW,162,1068,20
2014,2,6,31,19,UA,EWR,ORD,125,719,9
2014,2,6,4,18,UA,EWR,DFW,224,1372,17
2014,2,6,101,108,UA,LGA,IAH,230,1416,18
2014,2,6,114,107,UA,JFK,SFO,362,2586,17
2014,2,6,26,41,UA,EWR,PHX,324,2133,13
2014,2,6,18,27,UA,JFK,LAX,352,2475,18
2014,2,6,2,12,UA,LGA,DEN,239,1620,8
2014,2,6,18,29,UA,EWR,PHX,315,2133,17
2014,2,6,15,-2,UA,EWR,BOS,33,200,17
2014,2,6,-7,-8,UA,EWR,PBI,161,1023,8
2014,2,6,-3,20,UA,EWR,MCO,163,937,13
2014,2,6,31,64,UA,JFK,SFO,368,2586,10
2014,2,6,5,10,UA,EWR,ORD,127,719,14
2014,2,6,-13,17,UA,LGA,IAH,236,1416,6
2014,2,6,-6,-14,UA,EWR,BOS,35,200,7
2014,2,6,64,73,UA,LGA,ORD,127,733,14
2014,2,6,4,10,UA,LGA,ORD,127,733,15
2014,2,6,32,25,UA,LGA,ORD,133,733,17
2014,2,6,39,34,UA,LGA,ORD,128,733,18
2014,2,6,9,-5,UA,LGA,ORD,123,733,20
2014,2,6,7,19,UA,JFK,LAX,358,2475,8
2014,2,6,1,-12,UA,EWR,ORD,133,719,17
2014,2,6,-4,-9,UA,LGA,ORD,121,733,8
2014,2,6,12,17,UA,EWR,SNA,365,2434,17
2014,2,6,16,31,UA,EWR,FLL,183,1065,14
2014,2,6,27,47,UA,JFK,SFO,371,2586,12
2014,2,6,3,0,UA,JFK,LAX,352,2475,14
2014,2,6,-1,-8,UA,EWR,BOS,45,200,20
2014,2,6,28,20,UA,EWR,LAX,337,2454,9
2014,2,6,7,16,UA,EWR,IAH,226,1400,17
2014,2,6,4,0,UA,EWR,DEN,238,1605,18
2014,2,6,12,12,UA,EWR,CLE,80,404,18
2014,2,6,3,9,UA,EWR,LAX,348,2454,13
2014,2,6,-1,6,UA,EWR,MCO,166,937,16
2014,2,6,-1,15,UA,EWR,LAX,355,2454,18
2014,2,6,-5,-11,UA,EWR,BOS,44,200,21
2014,2,6,0,0,UA,EWR,MIA,158,1085,6
2014,2,6,4,14,UA,EWR,LAS,325,2227,17
2014,2,6,116,110,UA,EWR,DEN,241,1605,15
2014,2,6,3,12,UA,EWR,MCO,159,937,17
2014,2,6,-3,19,UA,EWR,LAS,352,2227,9
2014,2,6,5,11,UA,EWR,TPA,161,997,7
2014,2,6,2,-9,UA,EWR,BOS,37,200,15
2014,2,6,35,44,UA,EWR,EGE,285,1725,10
2014,2,6,9,29,UA,EWR,DEN,251,1605,6
2014,2,6,16,20,UA,EWR,PBI,163,1023,11
2014,2,6,6,16,UA,EWR,MCO,158,937,6
2014,2,6,9,-6,UA,EWR,BOS,32,200,13
2014,2,6,7,14,UA,EWR,TPA,161,997,17
2014,2,6,1,-2,UA,EWR,RSW,172,1068,11
2014,2,6,-3,-11,UA,EWR,BOS,32,200,6
2014,2,6,9,17,UA,EWR,ORD,125,719,18
2014,2,6,-3,9,UA,EWR,IAH,222,1400,16
2014,2,6,-2,20,UA,EWR,MCO,167,937,11
2014,2,6,3,13,UA,EWR,MIA,167,1085,14
2014,2,6,-1,10,UA,EWR,SAN,354,2425,14
2014,2,6,-4,15,UA,LGA,DEN,253,1620,11
2014,2,6,-2,-10,UA,EWR,SJU,194,1608,7
2014,2,6,9,16,UA,EWR,LAX,363,2454,17
2014,2,6,-3,-11,UA,EWR,LAX,345,2454,20
2014,2,6,17,31,UA,EWR,IAH,224,1400,14
2014,2,6,0,-8,UA,EWR,FLL,169,1065,16
2014,2,6,1,22,UA,EWR,ORD,128,719,13
2014,2,6,5,-7,UA,EWR,PBI,158,1023,18
2014,2,6,23,24,UA,EWR,MCO,159,937,14
2014,2,6,-1,25,UA,EWR,SFO,387,2565,6
2014,2,6,-4,-2,UA,EWR,SFO,366,2565,7
2014,2,6,6,10,UA,EWR,TPA,166,997,20
2014,2,6,-5,-14,UA,LGA,CLE,80,419,15
2014,2,6,26,26,UA,EWR,LAX,354,2454,6
2014,2,6,-2,18,UA,EWR,TPA,178,997,11
2014,2,6,-4,5,UA,LGA,IAH,228,1416,7
2014,2,6,3,7,UA,LGA,IAH,231,1416,8
2014,2,6,20,15,UA,EWR,LAX,346,2454,19
2014,2,6,-2,9,UA,EWR,IAH,229,1400,20
2014,2,6,7,17,UA,EWR,SFO,375,2565,18
2014,2,6,7,16,UA,EWR,LAX,352,2454,14
2014,2,6,0,4,UA,EWR,LAS,324,2227,6
2014,2,6,12,-12,UA,EWR,STT,201,1634,9
2014,2,6,18,28,UA,EWR,SFO,381,2565,17
2014,2,6,-4,-4,US,EWR,CLT,96,529,8
2014,2,6,3,-4,US,JFK,CLT,98,541,18
2014,2,6,-2,32,US,JFK,PHX,344,2153,13
2014,2,6,-1,13,US,EWR,PHX,325,2133,10
2014,2,6,144,169,US,JFK,PHX,320,2153,18
2014,2,6,2,25,US,JFK,PHX,339,2153,10
2014,2,6,-5,10,US,EWR,PHX,328,2133,16
2014,2,6,-3,20,US,EWR,PHX,328,2133,13
2014,2,6,-5,-2,US,EWR,CLT,97,529,17
2014,2,6,-8,-8,US,JFK,CLT,99,541,11
2014,2,6,-6,4,US,LGA,CLT,112,544,15
2014,2,6,-2,6,US,EWR,CLT,101,529,13
2014,2,6,-2,-10,US,JFK,CLT,98,541,10
2014,2,6,-9,-6,US,LGA,CLT,105,544,16
2014,2,6,-2,7,US,EWR,CLT,97,529,6
2014,2,6,28,52,US,LGA,CLT,119,544,10
2014,2,7,5,4,AA,JFK,LAX,352,2475,9
2014,2,7,-3,-5,AA,JFK,LAX,357,2475,11
2014,2,7,-5,3,AA,JFK,LAX,359,2475,10
2014,2,7,-2,9,AA,JFK,LAX,346,2475,18
2014,2,7,8,24,AA,LGA,PBI,155,1035,7
2014,2,7,1,11,AA,JFK,LAX,357,2475,7
2014,2,7,-3,8,AA,JFK,LAS,335,2248,16
2014,2,7,55,57,AA,JFK,LAX,361,2475,16
2014,2,7,4,-17,AA,JFK,MIA,163,1089,15
2014,2,7,6,10,AA,JFK,SFO,381,2586,8
2014,2,7,14,13,AA,JFK,DFW,236,1391,15
2014,2,7,-4,15,AA,JFK,SAN,356,2446,17
2014,2,7,-1,-6,AA,JFK,BOS,38,187,7
2014,2,7,142,159,AA,JFK,SFO,374,2586,17
2014,2,7,36,21,AA,JFK,SJU,186,1598,17
2014,2,7,1,1,AA,EWR,MIA,160,1085,17
2014,2,7,111,139,AA,JFK,SFO,384,2586,19
2014,2,7,-9,-13,AA,JFK,BOS,40,187,12
2014,2,7,-4,35,AA,JFK,SFO,391,2586,10
2014,2,7,1,24,AA,JFK,LAX,363,2475,16
2014,2,7,164,156,AA,JFK,LAX,352,2475,0
2014,2,7,20,1,AA,JFK,ORD,130,740,17
2014,2,7,-1,8,AA,JFK,SEA,358,2422,18
2014,2,7,5,28,AA,JFK,AUS,252,1521,17
2014,2,7,-4,9,AA,EWR,DFW,228,1372,12
2014,2,7,-7,-10,AA,LGA,ORD,130,733,5
2014,2,7,-3,10,AA,LGA,ORD,130,733,6
2014,2,7,-5,-8,AA,LGA,ORD,133,733,6
2014,2,7,7,6,AA,JFK,BOS,40,187,17
2014,2,7,-2,2,AA,LGA,ORD,126,733,18
2014,2,7,-4,-11,AA,LGA,ORD,126,733,9
2014,2,7,50,82,AA,EWR,DFW,237,1372,15
2014,2,7,-4,-17,AA,LGA,ORD,128,733,10
2014,2,7,-8,-11,AA,LGA,ORD,129,733,11
2014,2,7,-3,-10,AA,LGA,ORD,125,733,13
2014,2,7,-5,9,AA,LGA,ORD,130,733,15
2014,2,7,0,-10,AA,LGA,ORD,125,733,16
2014,2,7,10,14,AA,JFK,LAX,355,2475,13
2014,2,7,-3,3,AA,EWR,LAX,354,2454,18
2014,2,7,19,6,AA,JFK,SJU,191,1598,19
2014,2,7,-4,-18,AA,LGA,ORD,128,733,7
2014,2,7,-6,-13,AA,LGA,ORD,129,733,8
2014,2,7,16,-4,AA,LGA,MIA,160,1096,11
2014,2,7,-6,-21,AA,JFK,STT,198,1623,7
2014,2,7,17,34,AA,LGA,DFW,240,1389,6
2014,2,7,-7,16,AA,LGA,DFW,243,1389,6
2014,2,7,-4,19,AA,LGA,DFW,249,1389,7
2014,2,7,-4,24,AA,LGA,DFW,244,1389,8
2014,2,7,-6,1,AA,LGA,DFW,244,1389,10
2014,2,7,-9,20,AA,LGA,DFW,241,1389,11
2014,2,7,-4,19,AA,LGA,DFW,244,1389,12
2014,2,7,-12,0,AA,LGA,DFW,245,1389,12
2014,2,7,-7,11,AA,LGA,DFW,248,1389,13
2014,2,7,-7,15,AA,LGA,DFW,240,1389,14
2014,2,7,16,16,AA,LGA,DFW,233,1389,16
2014,2,7,-4,-3,AA,LGA,ORD,124,733,19
2014,2,7,-9,8,AA,EWR,MIA,172,1085,6
2014,2,7,0,-3,AA,EWR,DFW,231,1372,9
2014,2,7,-9,8,AA,LGA,DFW,223,1389,16
2014,2,7,-3,17,AA,LGA,DFW,234,1389,17
2014,2,7,-6,-4,AA,LGA,DFW,225,1389,19
2014,2,7,0,-19,AA,LGA,MIA,157,1096,12
2014,2,7,-7,13,AA,JFK,LAS,339,2248,6
2014,2,7,-4,-11,AA,LGA,MIA,162,1096,9
2014,2,7,23,10,AA,LGA,MIA,166,1096,16
2014,2,7,-3,-9,AA,JFK,MIA,170,1089,7
2014,2,7,3,34,AA,JFK,SJU,227,1598,8
2014,2,7,-5,-4,AA,LGA,PBI,162,1035,15
2014,2,7,76,87,AA,EWR,DFW,237,1372,8
2014,2,7,19,16,AA,LGA,MIA,171,1096,18
2014,2,7,-1,-10,AA,EWR,MIA,155,1085,11
2014,2,7,18,16,AA,JFK,MIA,164,1089,5
2014,2,7,-3,4,AA,JFK,MIA,163,1089,12
2014,2,7,-4,-14,AA,JFK,MCO,154,944,14
2014,2,7,29,39,AA,LGA,MIA,167,1096,8
2014,2,7,-7,-4,AA,LGA,MIA,171,1096,7
2014,2,7,6,-16,AA,JFK,MIA,160,1089,17
2014,2,7,-6,-19,AA,EWR,DFW,211,1372,19
2014,2,7,-7,-13,AA,LGA,MIA,171,1096,14
2014,2,7,-7,0,AA,JFK,BOS,37,187,19
2014,2,7,-5,-14,AA,LGA,MIA,166,1096,19
2014,2,7,2,3,AA,JFK,EGE,263,1746,17
2014,2,7,0,7,AA,JFK,MCO,150,944,6
2014,2,7,-5,-25,AS,EWR,SEA,350,2402,18
2014,2,7,4,-24,AS,EWR,SEA,330,2402,7
2014,2,7,1,-3,AA,LGA,MIA,169,1096,17
2014,2,7,-4,0,B6,JFK,IAD,53,228,12
2014,2,7,-3,-16,B6,JFK,BTV,48,266,16
2014,2,7,-2,26,B6,JFK,MSY,203,1182,20
2014,2,7,-3,3,B6,JFK,CLT,108,541,8
2014,2,7,-6,-4,B6,JFK,PWM,49,273,13
2014,2,7,-6,-9,B6,JFK,IAD,47,228,17
2014,2,7,-6,-5,B6,JFK,BUF,62,301,21
2014,2,7,-3,-8,B6,JFK,CLT,99,541,17
2014,2,7,-5,-14,B6,JFK,BTV,45,266,22
2014,2,7,-7,-20,B6,JFK,BTV,46,266,9
2014,2,7,-5,4,B6,JFK,CHS,110,636,13
2014,2,7,-7,8,B6,EWR,FLL,163,1065,21
2014,2,7,-2,-9,B6,JFK,SYR,47,209,9
2014,2,7,10,14,B6,JFK,PBI,156,1028,13
2014,2,7,-6,-11,B6,JFK,SYR,43,209,22
2014,2,7,-2,-7,B6,JFK,BOS,38,187,13
2014,2,7,10,-11,B6,LGA,FLL,152,1076,10
2014,2,7,-10,-15,B6,JFK,PWM,48,273,9
2014,2,7,-5,-15,B6,JFK,BOS,39,187,12
2014,2,7,-6,-1,B6,EWR,BOS,37,200,21
2014,2,7,-3,-18,B6,JFK,RDU,73,427,7
2014,2,7,2,-6,B6,JFK,SYR,47,209,12
2014,2,7,-8,-13,B6,JFK,BUF,67,301,16
2014,2,7,-8,-2,B6,JFK,ROC,56,264,22
2014,2,7,-3,17,B6,JFK,HOU,240,1428,8
2014,2,7,0,20,B6,JFK,ORD,131,740,20
2014,2,7,-12,-18,B6,EWR,BOS,42,200,6
2014,2,7,-4,10,B6,JFK,HOU,244,1428,14
2014,2,7,-9,-21,B6,EWR,BOS,42,200,8
2014,2,7,-6,-13,B6,EWR,BOS,42,200,11
2014,2,7,-3,2,B6,JFK,BUF,70,301,6
2014,2,7,-5,1,B6,JFK,BUF,69,301,10
2014,2,7,-3,-1,B6,JFK,ROC,58,264,14
2014,2,7,7,-6,B6,JFK,BUF,63,301,18
2014,2,7,-4,-1,B6,JFK,PWM,50,273,22
2014,2,7,0,-11,B6,JFK,BOS,40,187,10
2014,2,7,-1,-13,B6,EWR,BOS,38,200,17
2014,2,7,-3,6,B6,JFK,CHS,110,636,8
2014,2,7,0,12,B6,JFK,BUF,69,301,13
2014,2,7,-6,-19,B6,JFK,RDU,75,427,17
2014,2,7,-12,-12,B6,JFK,BUF,62,301,22
2014,2,7,45,39,B6,JFK,FLL,163,1069,16
2014,2,7,8,12,B6,JFK,MCO,159,944,19
2014,2,7,-6,-6,B6,JFK,ROC,56,264,9
2014,2,7,0,-1,B6,JFK,LGB,357,2465,13
2014,2,7,-1,7,B6,JFK,LAS,332,2248,18
2014,2,7,-5,-1,B6,EWR,FLL,163,1065,9
2014,2,7,-1,-9,B6,EWR,FLL,157,1065,17
2014,2,7,47,47,B6,JFK,FLL,160,1069,21
2014,2,7,-2,12,AA,LGA,MIA,170,1096,8
2014,2,7,0,5,B6,EWR,PBI,151,1023,18
2014,2,7,-5,4,B6,JFK,SLC,293,1990,19
2014,2,7,-4,10,B6,JFK,TPA,167,1005,8
2014,2,7,-2,-4,B6,JFK,MCO,147,944,8
2014,2,7,-3,8,B6,JFK,SAN,359,2446,8
2014,2,7,-2,-3,B6,EWR,MCO,151,937,8
2014,2,7,-2,12,B6,JFK,JAX,132,828,8
2014,2,7,14,45,B6,JFK,TPA,184,1005,15
2014,2,7,-10,5,B6,LGA,TPA,164,1010,7
2014,2,7,-3,-12,B6,LGA,FLL,162,1076,14
2014,2,7,-5,-15,B6,JFK,BQN,188,1576,5
2014,2,7,10,20,B6,JFK,JAX,143,828,15
2014,2,7,0,14,B6,JFK,LAS,330,2248,21
2014,2,7,0,-6,B6,JFK,DEN,240,1626,21
2014,2,7,4,-4,B6,JFK,FLL,157,1069,8
2014,2,7,5,-3,B6,JFK,RSW,171,1074,15
2014,2,7,-3,9,B6,LGA,MCO,156,950,6
2014,2,7,-3,0,B6,EWR,MCO,152,937,13
2014,2,7,-1,-1,B6,LGA,FLL,160,1076,5
2014,2,7,2,28,B6,EWR,FLL,182,1065,13
2014,2,7,-5,-28,B6,JFK,PBI,146,1028,17
2014,2,7,21,17,B6,JFK,SEA,350,2422,18
2014,2,7,0,-3,B6,JFK,FLL,162,1069,10
2014,2,7,-3,0,B6,LGA,PBI,160,1035,14
2014,2,7,-9,5,B6,LGA,FLL,166,1076,21
2014,2,7,8,9,B6,JFK,BOS,37,187,20
2014,2,7,0,6,B6,LGA,PBI,155,1035,7
2014,2,7,-8,4,B6,EWR,TPA,165,997,14
2014,2,7,-10,-3,B6,LGA,MCO,150,950,9
2014,2,7,-5,9,B6,JFK,AUS,252,1521,9
2014,2,7,1,-9,B6,JFK,MCO,145,944,18
2014,2,7,-2,0,B6,JFK,LGB,362,2465,18
2014,2,7,8,19,B6,JFK,BUR,369,2465,17
2014,2,7,0,17,B6,JFK,TPA,165,1005,6
2014,2,7,-3,3,B6,JFK,LAX,360,2475,6
2014,2,7,-6,9,B6,JFK,PDX,362,2454,20
2014,2,7,0,-1,B6,EWR,FLL,156,1065,6
2014,2,7,-1,-7,B6,LGA,RSW,172,1080,13
2014,2,7,5,-4,B6,JFK,SJU,189,1598,20
2014,2,7,-8,-11,B6,JFK,MCO,145,944,5
2014,2,7,-1,1,B6,JFK,TPA,163,1005,10
2014,2,7,-3,-4,B6,EWR,PBI,152,1023,16
2014,2,7,36,40,B6,JFK,TPA,167,1005,19
2014,2,7,-3,3,B6,JFK,SRQ,171,1041,7
2014,2,7,-4,-1,B6,JFK,MCO,149,944,14
2014,2,7,-3,-22,B6,EWR,SJU,196,1608,7
2014,2,7,0,8,B6,JFK,MCO,152,944,9
2014,2,7,14,15,B6,JFK,FLL,167,1069,14
2014,2,7,-5,-9,B6,JFK,BQN,187,1576,23
2014,2,7,-4,-10,B6,JFK,BOS,40,187,22
2014,2,7,-5,-5,B6,JFK,LAX,357,2475,9
2014,2,7,-4,16,B6,LGA,TPA,171,1010,15
2014,2,7,-3,0,B6,JFK,RSW,174,1074,6
2014,2,7,71,85,B6,JFK,RSW,176,1074,13
2014,2,7,63,63,B6,LGA,FLL,165,1076,20
2014,2,7,-2,5,B6,JFK,SJU,201,1598,5
2014,2,7,29,12,B6,JFK,SJU,190,1598,15
2014,2,7,-1,2,B6,JFK,FLL,167,1069,8
2014,2,7,14,17,B6,LGA,PBI,162,1035,16
2014,2,7,8,21,B6,JFK,LAS,342,2248,10
2014,2,7,0,-21,B6,JFK,LAX,353,2475,16
2014,2,7,-3,6,B6,JFK,SFO,379,2586,8
2014,2,7,0,-10,B6,JFK,SJU,192,1598,7
2014,2,7,0,27,B6,JFK,OAK,395,2576,16
2014,2,7,-3,21,B6,JFK,MCO,148,944,12
2014,2,7,2,4,B6,JFK,FLL,169,1069,6
2014,2,7,-1,30,B6,JFK,SMF,372,2521,19
2014,2,7,0,-12,B6,JFK,SJU,189,1598,8
2014,2,7,-1,-9,B6,JFK,FLL,160,1069,18
2014,2,7,133,164,B6,JFK,SFO,395,2586,19
2014,2,7,123,164,B6,JFK,SFO,402,2586,22
2014,2,7,-4,-5,B6,JFK,PBI,149,1028,6
2014,2,7,-12,0,B6,LGA,SRQ,169,1047,13
2014,2,7,-3,7,B6,LGA,MCO,153,950,20
2014,2,7,-6,-13,B6,JFK,SJU,188,1598,17
2014,2,7,-2,-12,B6,EWR,MCO,143,937,11
2014,2,7,-6,-15,B6,EWR,MCO,144,937,18
2014,2,7,-2,20,B6,JFK,PBI,160,1028,19
2014,2,7,16,16,B6,JFK,PBI,151,1028,8
2014,2,7,-2,0,B6,JFK,MCO,157,944,15
2014,2,7,0,7,DL,LGA,MIA,179,1096,15
2014,2,7,-6,-18,DL,LGA,MIA,170,1096,7
2014,2,7,-1,-1,DL,JFK,PDX,350,2454,16
2014,2,7,-5,-8,DL,LGA,MSP,153,1020,18
2014,2,7,0,-26,DL,JFK,SJU,190,1598,14
2014,2,7,199,185,DL,EWR,ATL,113,746,20
2014,2,7,20,10,DL,JFK,SJU,182,1598,7
2014,2,7,-10,-26,DL,LGA,ATL,125,762,7
2014,2,7,1,24,DL,LGA,DEN,243,1620,8
2014,2,7,-4,-13,DL,LGA,ATL,124,762,5
2014,2,7,-6,-11,DL,LGA,TPA,162,1010,8
2014,2,7,-5,-21,DL,LGA,DTW,89,502,12
2014,2,7,-7,-9,DL,LGA,ATL,126,762,19
2014,2,7,-2,20,DL,LGA,PBI,183,1035,10
2014,2,7,-3,7,DL,LGA,DTW,88,502,14
2014,2,7,14,22,DL,EWR,ATL,125,746,11
2014,2,7,-3,-7,DL,EWR,ATL,126,746,12
2014,2,7,0,3,DL,EWR,ATL,118,746,18
2014,2,7,-6,-32,DL,LGA,TPA,156,1010,19
2014,2,7,-4,-20,DL,LGA,MCO,150,950,19
2014,2,7,1,-6,DL,EWR,ATL,124,746,9
2014,2,7,0,0,DL,EWR,SLC,290,1969,17
2014,2,7,14,20,B6,LGA,MCO,154,950,17
2014,2,7,6,-8,B6,JFK,PSE,192,1617,0
2014,2,7,31,42,B6,JFK,AUS,244,1521,21
2014,2,7,23,28,B6,JFK,SAN,360,2446,16
2014,2,7,-3,0,B6,LGA,FLL,168,1076,9
2014,2,7,0,-17,DL,JFK,SJU,186,1598,19
2014,2,7,13,16,DL,LGA,DTW,90,502,9
2014,2,7,0,-10,DL,LGA,ATL,126,762,16
2014,2,7,-2,12,DL,JFK,LAS,332,2248,10
2014,2,7,-3,1,DL,JFK,DEN,243,1626,19
2014,2,7,0,16,DL,JFK,SFO,391,2586,16
2014,2,7,1,23,DL,JFK,LAX,361,2475,15
2014,2,7,1,-6,DL,JFK,SEA,343,2422,15
2014,2,7,5,-3,DL,JFK,LAX,354,2475,9
2014,2,7,-2,8,DL,JFK,LAX,359,2475,11
2014,2,7,-4,-16,DL,JFK,ATL,119,760,6
2014,2,7,1,-2,DL,JFK,MCO,152,944,8
2014,2,7,0,5,DL,JFK,LAX,357,2475,18
2014,2,7,8,10,DL,JFK,LAX,345,2475,20
2014,2,7,-3,13,DL,JFK,SFO,379,2586,6
2014,2,7,-5,7,DL,JFK,SFO,387,2586,12
2014,2,7,57,63,DL,JFK,SFO,379,2586,18
2014,2,7,38,57,DL,JFK,SFO,384,2586,19
2014,2,7,-3,-8,DL,JFK,SLC,292,1990,10
2014,2,7,-5,-13,DL,JFK,MSP,163,1029,11
2014,2,7,-1,-18,DL,JFK,SEA,338,2422,7
2014,2,7,4,-6,DL,JFK,SEA,342,2422,18
2014,2,7,1,-15,DL,JFK,SAN,348,2446,19
2014,2,7,-2,-1,DL,JFK,MIA,169,1089,10
2014,2,7,47,17,DL,JFK,STT,189,1623,9
2014,2,7,-7,-16,DL,JFK,SJU,191,1598,8
2014,2,7,-2,-16,DL,JFK,PHX,306,2153,19
2014,2,7,26,13,DL,JFK,SLC,293,1990,7
2014,2,7,-9,25,DL,JFK,SFO,400,2586,9
2014,2,7,-3,6,DL,JFK,LAX,359,2475,8
2014,2,7,1,-10,DL,JFK,ATL,125,760,8
2014,2,7,1,8,DL,JFK,LAX,358,2475,16
2014,2,7,-3,-5,DL,JFK,MCO,154,944,10
2014,2,7,0,-4,DL,JFK,ATL,122,760,16
2014,2,7,-11,-1,DL,JFK,ATL,131,760,13
2014,2,7,34,38,DL,JFK,FLL,172,1069,11
2014,2,7,-6,-5,DL,JFK,SLC,291,1990,12
2014,2,7,-4,-12,DL,EWR,ATL,125,746,6
2014,2,7,-2,0,DL,EWR,ATL,127,746,14
2014,2,7,-1,6,DL,LGA,DTW,97,502,5
2014,2,7,-1,8,DL,LGA,ATL,130,762,12
2014,2,7,-5,-1,DL,EWR,ATL,126,746,7
2014,2,7,-7,-11,DL,LGA,DTW,91,502,7
2014,2,7,-4,-7,DL,LGA,ATL,131,762,15
2014,2,7,0,-24,DL,JFK,FLL,165,1069,16
2014,2,7,-2,-1,DL,JFK,LAS,325,2248,15
2014,2,7,-4,-15,DL,LGA,MIA,163,1096,11
2014,2,7,-1,-9,DL,LGA,FLL,170,1076,11
2014,2,7,0,-8,DL,JFK,MIA,168,1089,16
2014,2,7,23,11,DL,LGA,MSP,151,1020,8
2014,2,7,-7,-2,DL,LGA,DTW,85,502,19
2014,2,7,-2,-8,DL,JFK,SLC,283,1990,19
2014,2,7,8,-9,DL,LGA,MIA,163,1096,18
2014,2,7,0,-15,DL,JFK,ATL,120,760,18
2014,2,7,-3,-8,DL,JFK,BOS,38,187,20
2014,2,7,7,-6,DL,JFK,MCO,146,944,19
2014,2,7,3,-5,DL,JFK,TPA,163,1005,8
2014,2,7,1,-5,DL,JFK,SLC,295,1990,15
2014,2,7,4,18,DL,LGA,MCO,154,950,15
2014,2,7,43,26,DL,JFK,MIA,156,1089,8
2014,2,7,-1,-1,DL,LGA,MSP,162,1020,11
2014,2,7,0,-17,DL,LGA,DTW,89,502,16
2014,2,7,-8,-25,DL,JFK,DTW,94,509,18
2014,2,7,0,-4,DL,LGA,ATL,128,762,13
2014,2,7,-4,-10,DL,JFK,DTW,100,509,7
2014,2,7,4,-4,DL,JFK,AUS,249,1521,17
2014,2,7,-4,5,DL,LGA,RSW,174,1080,17
2014,2,7,-1,-8,DL,JFK,PHX,318,2153,7
2014,2,7,-3,-13,DL,LGA,MCO,150,950,6
2014,2,7,96,84,DL,LGA,MSP,159,1020,11
2014,2,7,-8,-27,DL,JFK,LAS,321,2248,19
2014,2,7,-6,-9,DL,LGA,DTW,86,502,18
2014,2,7,2,20,DL,EWR,ATL,128,746,10
2014,2,7,-1,8,DL,LGA,PBI,166,1035,17
2014,2,7,-2,-3,DL,JFK,LAS,326,2248,8
2014,2,7,-7,9,DL,JFK,TPA,171,1005,16
2014,2,7,0,-3,DL,LGA,PBI,170,1035,8
2014,2,7,-3,-7,DL,JFK,FLL,160,1069,8
2014,2,7,-2,-1,DL,LGA,MSY,192,1183,8
2014,2,7,1,1,DL,JFK,MCO,149,944,15
2014,2,7,-1,-8,DL,LGA,DEN,238,1620,16
2014,2,7,-1,-8,DL,LGA,DTW,86,502,11
2014,2,7,-4,-9,DL,LGA,ATL,132,762,6
2014,2,7,-2,14,DL,LGA,MCO,154,950,17
2014,2,7,-4,-12,DL,LGA,MSP,156,1020,16
2014,2,7,-3,2,DL,LGA,FLL,171,1076,8
2014,2,7,0,-6,DL,LGA,PBI,162,1035,12
2014,2,7,69,72,DL,LGA,ATL,132,762,12
2014,2,7,76,78,DL,LGA,MIA,162,1096,15
2014,2,7,0,4,DL,LGA,ATL,128,762,14
2014,2,7,-7,6,DL,LGA,ATL,133,762,17
2014,2,7,-3,10,DL,LGA,ATL,123,762,17
2014,2,7,-4,-14,DL,LGA,ATL,119,762,18
2014,2,7,-6,-12,DL,LGA,MCO,146,950,11
2014,2,7,-4,-12,DL,LGA,MSY,185,1183,15
2014,2,7,5,-8,DL,LGA,MSY,184,1183,19
2014,2,7,10,-2,DL,LGA,ATL,125,762,9
2014,2,7,-6,6,DL,LGA,FLL,180,1076,13
2014,2,7,5,-9,DL,LGA,MSP,157,1020,14
2014,2,7,17,10,DL,LGA,ATL,129,762,10
2014,2,7,12,34,DL,LGA,FLL,180,1076,18
2014,2,7,0,-1,DL,LGA,TPA,163,1010,11
2014,2,7,-3,-23,DL,LGA,FLL,160,1076,6
2014,2,7,-3,4,DL,LGA,MCO,151,950,9
2014,2,7,5,-6,DL,LGA,PBI,162,1035,14
2014,2,7,-3,-15,DL,LGA,MSP,160,1020,6
2014,2,7,-1,-2,DL,LGA,TPA,166,1010,15
